# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2596
# Selected columns: 7 (all)
# Timestamp: Fri, 24-Aug-2018 23:13:49
Gene ID	Gene Name	adipose tissue	duodenum	hypothalamus	kidney	liver	lung	muscle tissue
ENSBTAG00000026400	ENSBTAG00000026400	1.0	0.1	2.0	2.0	3.0	1.0	29.0
ENSBTAG00000026403	CREBBP	25.0	14.0	15.0	14.0	10.0	68.0	12.0
ENSBTAG00000026408	ZNF213	3.0	4.0	2.0	7.0	2.0	6.0	2.0
ENSBTAG00000026415	MRPS34	38.0	54.0	22.0	118.0	32.0	63.0	60.0
ENSBTAG00000026422	MPG	21.0	14.0	5.0	76.0	16.0	62.0	18.0
ENSBTAG00000026428	ATP6V0C	129.0	61.0	184.0	447.0	73.0	441.0	80.0
ENSBTAG00000026429	DECR2	13.0	4.0	5.0	196.0	221.0	17.0	23.0
ENSBTAG00000026437	ULBP3	7.0	4.0	0.6		0.2	2.0	2.0
ENSBTAG00000026461	CACNA1H	4.0	1.0	3.0	3.0	1.0	37.0	1.0
ENSBTAG00000026467	ODF3B	0.2	0.3	0.5	4.0	0.2	73.0	0.5
ENSBTAG00000026481	RGS8			22.0				
ENSBTAG00000026489	ENSBTAG00000026489	4.0					2.0	1.0
ENSBTAG00000026495	ENSBTAG00000026495	11.0	2.0	13.0	17.0	8.0	37.0	7.0
ENSBTAG00000026497	A4GALT	8.0	2.0	0.8	6.0	1.0	27.0	1.0
ENSBTAG00000026501	CYP2D14	23.0	2.0	0.8	175.0	183.0	33.0	30.0
ENSBTAG00000026502	ENSBTAG00000026502	4.0	0.2	0.2	20.0	190.0	15.0	4.0
ENSBTAG00000026505	ENSBTAG00000026505					0.2		
ENSBTAG00000026515	ENSBTAG00000026515	0.2		0.7		0.4		
ENSBTAG00000026519	ADAT2	13.0	0.9	7.0	5.0	13.0	10.0	2.0
ENSBTAG00000026522	ENSBTAG00000026522			3.0				
ENSBTAG00000026523	PLAGL1	28.0	2.0	9.0	21.0	2.0	45.0	9.0
ENSBTAG00000026527	ENSBTAG00000026527							0.2
ENSBTAG00000026531	ENSBTAG00000026531	2.0		0.2	0.2	0.1	1.0	0.4
ENSBTAG00000026543	ENSBTAG00000026543					0.3		
ENSBTAG00000026578	ENSBTAG00000026578			0.1				
ENSBTAG00000026580	HTR1E	0.9	0.1	2.0	0.2	0.4	0.7	1.0
ENSBTAG00000026585	TCEB3	30.0	27.0	15.0	18.0	9.0	57.0	15.0
ENSBTAG00000026586	PPP1R14C	2.0	47.0	12.0	8.0		15.0	0.2
ENSBTAG00000026604	LYRM2	40.0	6.0	40.0	27.0	22.0	9.0	13.0
ENSBTAG00000026610	SMCO3	0.8			10.0	0.5	3.0	0.2
ENSBTAG00000026611	ENSBTAG00000026611			1.0	0.1			
ENSBTAG00000026613	MSTO1	7.0	4.0	10.0	8.0	4.0	11.0	4.0
ENSBTAG00000026624	ETFRF1	40.0	20.0	47.0	22.0	70.0	10.0	7.0
ENSBTAG00000026626	ANHX					0.1		
ENSBTAG00000026633	ENSBTAG00000026633	0.6	0.1		0.8	0.2		
ENSBTAG00000026637	ENSBTAG00000026637	0.6	4.0	2.0	0.7	0.1	3.0	0.2
ENSBTAG00000026638	CATSPER4	0.2	0.1		0.4	0.7	0.8	0.1
ENSBTAG00000026645	ENSBTAG00000026645	0.1			0.2		0.1	0.1
ENSBTAG00000026650	ENSBTAG00000026650	83.0	198.0	77.0	248.0	12.0	126.0	191.0
ENSBTAG00000026657	IFT27	16.0	4.0	12.0	25.0	3.0	25.0	6.0
ENSBTAG00000026660	TAF12	29.0	26.0	24.0	30.0	21.0	40.0	23.0
ENSBTAG00000026666	MGC137014				121.0	4686.0	0.5	
ENSBTAG00000026672	SULT1C4	1.0	0.6	1.0	1.0	6.0	0.7	0.2
ENSBTAG00000026673	KPNA5	3.0	0.8	14.0	2.0	1.0	6.0	1.0
ENSBTAG00000026676	SDC3	18.0	3.0	35.0	10.0	4.0	591.0	7.0
ENSBTAG00000026684	SYNC	8.0	21.0	5.0	1.0	1.0	10.0	0.7
ENSBTAG00000026696	DCDC2B	0.9	0.1	1.0	0.4	0.2	15.0	0.1
ENSBTAG00000026704	CENPW	3.0		3.0	0.1	0.9	2.0	4.0
ENSBTAG00000026708	PRSS35	0.4	0.1	0.1	0.8	2.0	2.0	
ENSBTAG00000026710	C2orf72	1.0		2.0	2.0	28.0	0.8	2.0
ENSBTAG00000026716	IBTK	14.0	15.0	22.0	10.0	11.0	10.0	17.0
ENSBTAG00000026732	ENSBTAG00000026732	0.7		3.0	3.0	0.3		2.0
ENSBTAG00000026748	GULO	2.0		6.0	2.0	262.0	2.0	0.1
ENSBTAG00000026751	CFAP65	0.1		0.6			10.0	
ENSBTAG00000026753	CXCR1	0.6		0.2	0.1	0.8	6.0	0.2
ENSBTAG00000026754	RNF41	15.0	3.0	18.0	14.0	3.0	47.0	8.0
ENSBTAG00000026758	ENSBTAG00000026758	0.6	0.4	0.1	26.0	4.0	3.0	4.0
ENSBTAG00000026768	TH	3.0	0.3	14.0	0.6	0.2	5.0	0.8
ENSBTAG00000026769	ASCL2	0.5			0.1	0.1	0.6	4.0
ENSBTAG00000026772	ZNF142	10.0	8.0	4.0	8.0	4.0	27.0	4.0
ENSBTAG00000026779	LYZ	80.0	5.0	9.0	10.0	49.0	66.0	26.0
ENSBTAG00000026788	SHOX	0.2		0.3				
ENSBTAG00000026792	ENSBTAG00000026792			1.0		0.2	0.2	
ENSBTAG00000026796	ENSBTAG00000026796	0.3	5.0				1.0	0.9
ENSBTAG00000026809	ENSBTAG00000026809	0.3	0.1	0.3		0.7	0.3	0.4
ENSBTAG00000026812	AOX2	0.7		0.1		0.1	59.0	
ENSBTAG00000026813	AQP5	0.1		0.1	0.6		234.0	18.0
ENSBTAG00000026819	HDAC7	29.0	4.0	4.0	23.0	4.0	114.0	2.0
ENSBTAG00000026825	TMEM37	7.0	0.5	2.0	237.0	5.0	21.0	0.9
ENSBTAG00000026826	ENSBTAG00000026826			0.3	0.1			
ENSBTAG00000026829	TMEM185B	16.0	17.0	25.0	12.0	6.0	23.0	11.0
ENSBTAG00000026836	ABI3BP	36.0	2.0	4.0	0.3	0.1	8.0	5.0
ENSBTAG00000026842	ZRANB3	9.0	1.0	6.0	19.0	4.0	6.0	3.0
ENSBTAG00000026848	ENSBTAG00000026848					4.0		
ENSBTAG00000026851	FMNL2	14.0	2.0	128.0	3.0	1.0	17.0	6.0
ENSBTAG00000026882	ENSBTAG00000026882	1.0	0.1	0.8	1.0	7.0	0.2	0.5
ENSBTAG00000026885	ABCB11			0.3	0.1	28.0	0.1	0.1
ENSBTAG00000026886	MP68	318.0	222.0	198.0	684.0	193.0	216.0	496.0
ENSBTAG00000026893	EXOC3L4	2.0		0.4	1.0	1.0	0.5	4.0
ENSBTAG00000026896	FOXF2			1.0			27.0	2.0
ENSBTAG00000026909	ENSBTAG00000026909	8.0	4.0	9.0	8.0	1.0	14.0	9.0
ENSBTAG00000026913	HHIPL1	17.0	2.0	2.0	2.0	3.0	6.0	1.0
ENSBTAG00000026915	NEK1	14.0	2.0	16.0	4.0	4.0	10.0	4.0
ENSBTAG00000026916	PRR13	95.0	10.0	61.0	46.0	46.0	63.0	410.0
ENSBTAG00000026917	SERPINA3-7					1853.0		
ENSBTAG00000026919	PXDC1	20.0	2.0	4.0	8.0	3.0	47.0	4.0
ENSBTAG00000026929	ENSBTAG00000026929	0.1						
ENSBTAG00000026936	ENSBTAG00000026936	2.0	0.2	2.0	0.3	0.8	0.7	1.0
ENSBTAG00000026944	ENSBTAG00000026944	3.0		0.1		0.4	13.0	0.5
ENSBTAG00000026953	ENSBTAG00000026953	13.0	11.0	16.0	5.0	2.0	2.0	10.0
ENSBTAG00000026962	XPOT	75.0	14.0	85.0	24.0	31.0	44.0	41.0
ENSBTAG00000026963	NCALD	21.0	6.0	75.0	28.0	1.0	17.0	6.0
ENSBTAG00000026966	RASSF9	3.0	0.4	1.0	0.5	0.2	0.9	0.7
ENSBTAG00000026971	CDCA5	2.0		0.1	0.1		0.8	1.0
ENSBTAG00000026972	MYF5		1.0			0.1		
ENSBTAG00000026977	PTPRQ	0.4	0.9	0.1	13.0		0.3	0.1
ENSBTAG00000026986	TTN	0.8	889.0	0.8				
ENSBTAG00000026992	ENSBTAG00000026992	0.4	0.1	0.3	0.2	0.2		0.2
ENSBTAG00000026993	CGI-119	98.0	46.0	122.0	110.0	140.0	115.0	75.0
ENSBTAG00000026994	C2H2orf88	7.0	3.0	32.0	1.0	2.0	2.0	1.0
ENSBTAG00000026995	PNN	107.0	18.0	103.0	69.0	67.0	139.0	33.0
ENSBTAG00000027013	ENSBTAG00000027013						0.2	
ENSBTAG00000027015	ENSBTAG00000027015	0.6	0.3		0.7	0.4	0.4	0.4
ENSBTAG00000027017	SIX3			1.0			0.1	
ENSBTAG00000027020	COL5A2	335.0	14.0	6.0	9.0	3.0	89.0	16.0
ENSBTAG00000027024	ARHGAP5	17.0	12.0	64.0	9.0	6.0	9.0	23.0
ENSBTAG00000027033	ENSBTAG00000027033	0.2			0.4			34.0
ENSBTAG00000027049	MGC137021	35.0	15.0	29.0	73.0	69.0	21.0	33.0
ENSBTAG00000027051	PTAFR	22.0	0.8	10.0	3.0	4.0	90.0	4.0
ENSBTAG00000027052	ENSBTAG00000027052	0.4	0.3	0.3	0.2	2.0	0.3	
ENSBTAG00000027058	MESP2	0.3		0.3	2.0		2.0	0.2
ENSBTAG00000027059	ARPIN	17.0	3.0	10.0	20.0	4.0	32.0	12.0
ENSBTAG00000027064	BTBD11	1.0	4.0	8.0	2.0	0.1	7.0	0.6
ENSBTAG00000027069	MGC127733	17.0	6.0	20.0	15.0	18.0	19.0	14.0
ENSBTAG00000027074	SV2B	0.6	0.4	50.0	0.1		0.1	0.7
ENSBTAG00000027075	ENSBTAG00000027075	4.0	3.0	0.5	9.0	62.0	5.0	26.0
ENSBTAG00000027080	SLC8A3	0.3	6.0	6.0	0.2		0.1	0.1
ENSBTAG00000027081	ATP10A	6.0	0.4	8.0	2.0	0.1	11.0	0.3
ENSBTAG00000027118	KCNU1			0.1		0.1		
ENSBTAG00000027126	MUC15	0.2		1.0	37.0		16.0	0.1
ENSBTAG00000027134	DYNC1I1	0.4	0.3	63.0	2.0	0.9	2.0	0.5
ENSBTAG00000027151	ARHGAP26	11.0	0.7	12.0	3.0	2.0	8.0	12.0
ENSBTAG00000027159	ZBTB8OS	45.0	12.0	39.0	30.0	62.0	35.0	29.0
ENSBTAG00000027170	ENSBTAG00000027170	0.4						0.6
ENSBTAG00000027172	ENSBTAG00000027172					0.2	0.2	0.2
ENSBTAG00000027173	CHP1	103.0	11.0	122.0	106.0	18.0	78.0	91.0
ENSBTAG00000027181	LAMA3	9.0	0.8	0.6	0.7	2.0	35.0	4.0
ENSBTAG00000027182	NR3C2	4.0	8.0	8.0	6.0	0.3	9.0	6.0
ENSBTAG00000027197	ENSBTAG00000027197			2.0	0.6	0.1	3.0	
ENSBTAG00000027201	RAPH1	7.0	2.0	9.0	3.0	5.0	9.0	5.0
ENSBTAG00000027204	ENSBTAG00000027204	70.0	1.0	2.0	8.0	13.0	47.0	44.0
ENSBTAG00000027205	PGBD5	0.8	0.4	14.0	5.0	1.0	3.0	
ENSBTAG00000027213	ENSBTAG00000027213	0.4	0.1	0.2	0.8	1.0	0.7	0.2
ENSBTAG00000027221	ENSBTAG00000027221					0.7		
ENSBTAG00000027225	LAP	9.0		1.0	4.0	0.2	1.0	1.0
ENSBTAG00000027245	OR2H1	0.2						
ENSBTAG00000027246	UBD	142.0	2.0	4.0	12.0	55.0	138.0	108.0
ENSBTAG00000027251	ENSBTAG00000027251					0.3		0.1
ENSBTAG00000027263	ENSBTAG00000027263	0.2		0.3	0.6	0.4	0.5	0.2
ENSBTAG00000027274	ENSBTAG00000027274	0.1		0.1			0.1	0.2
ENSBTAG00000027275	ENSBTAG00000027275					0.2		
ENSBTAG00000027279	ENSBTAG00000027279	0.5	0.1	2.0	1.0	0.1	1.0	0.2
ENSBTAG00000027312	ECT2L	0.5		1.0	0.2	2.0	3.0	1.0
ENSBTAG00000027316	UBE2V1	123.0	57.0	95.0	120.0	74.0	77.0	76.0
ENSBTAG00000027317	RNF114	65.0	8.0	64.0	83.0	29.0	113.0	39.0
ENSBTAG00000027319	ENSBTAG00000027319	0.8	0.2	0.6	0.2	0.4	0.9	0.3
ENSBTAG00000027320	KCNB1	1.0	7.0	5.0			1.0	0.1
ENSBTAG00000027321	CCDC18	2.0	0.3	4.0	0.7	1.0	0.6	0.6
ENSBTAG00000027326	TP53RK	11.0	5.0	13.0	17.0	17.0	15.0	14.0
ENSBTAG00000027327	OCSTAMP	0.3				0.1	1.0	
ENSBTAG00000027328	ENSBTAG00000027328	0.1		0.1				
ENSBTAG00000027337	CTSA	139.0	14.0	47.0	165.0	64.0	200.0	91.0
ENSBTAG00000027341	ENSBTAG00000027341	0.3	0.1	0.3				
ENSBTAG00000027348	OOSP1	0.2	0.1	0.8	0.1	6.0		0.3
ENSBTAG00000027357	FGF22	0.1		0.2	0.6		0.8	
ENSBTAG00000027361	ROMO1	98.0	217.0	24.0	441.0	82.0	232.0	91.0
ENSBTAG00000027373	ENSBTAG00000027373	0.5		0.4		1.0	0.3	
ENSBTAG00000027375	DUSP22	6.0	9.0	3.0	4.0	0.2	9.0	1.0
ENSBTAG00000027386	ENSBTAG00000027386	1.0	0.3	0.8	6.0	0.1	6.0	0.8
ENSBTAG00000027387	NRSN2	5.0	1.0	51.0	5.0	21.0	4.0	0.3
ENSBTAG00000027390	RTFDC1	33.0	19.0	29.0	45.0	14.0	50.0	25.0
ENSBTAG00000027396	ENSBTAG00000027396						0.6	
ENSBTAG00000027397	PPP1R3D	1.0	2.0	0.4	2.0	0.3	10.0	0.2
ENSBTAG00000027405	FNDC11	0.2		0.2	0.6		1.0	
ENSBTAG00000027407	TNFRSF6B	1.0	0.5	0.6	6.0		6.0	2.0
ENSBTAG00000027409	SLC4A11	11.0	0.1	1.0	7.0		0.8	0.3
ENSBTAG00000027412	ENSBTAG00000027412	0.6	0.1	3.0	0.9	104.0	0.3	0.7
ENSBTAG00000027416	CALML3			0.3				
ENSBTAG00000027419	ENSBTAG00000027419					45.0	0.2	0.4
ENSBTAG00000027420	ENSBTAG00000027420					0.3		
ENSBTAG00000027425	CCDC190	2.0	0.6	19.0	14.0	13.0	49.0	0.1
ENSBTAG00000027426	ENSBTAG00000027426	3.0	0.1	1.0	0.7	2.0	2.0	2.0
ENSBTAG00000027431	ZNF226	17.0	1.0	16.0	6.0	5.0	19.0	4.0
ENSBTAG00000027434	SORCS2	2.0	0.4	4.0	0.6		0.2	2.0
ENSBTAG00000027438	ENSBTAG00000027438			0.1	0.1			
ENSBTAG00000027442	NFIB	64.0	21.0	26.0	16.0	9.0	34.0	33.0
ENSBTAG00000027444	ENSBTAG00000027444	17.0	265.0	4.0	4.0	3.0	45.0	1.0
ENSBTAG00000027446	RSU1	66.0	9.0	25.0	27.0	28.0	75.0	34.0
ENSBTAG00000027453	RNF4	53.0	15.0	33.0	41.0	58.0	98.0	32.0
ENSBTAG00000027464	FGFRL1	40.0	12.0	8.0	15.0	36.0	9.0	2.0
ENSBTAG00000027477	B3GAT1	1.0	11.0	47.0	0.8	0.1	3.0	0.4
ENSBTAG00000027506	SNRPB2	44.0	13.0	45.0	38.0	36.0	40.0	30.0
ENSBTAG00000027513	CXCL2	1.0			0.1		3.0	0.2
ENSBTAG00000027516	APLNR	6.0	2.0	3.0	6.0	4.0	47.0	0.9
ENSBTAG00000027524	SMTNL1	0.7	154.0	0.1	0.4	0.1	3.0	
ENSBTAG00000027525	ENSBTAG00000027525	0.4		0.4	0.1	0.1		
ENSBTAG00000027534	ENSBTAG00000027534	0.3	0.2	0.6	2.0	0.1	2.0	0.7
ENSBTAG00000027547	ENSBTAG00000027547			0.8				
ENSBTAG00000027557	ZNF408	7.0	3.0	5.0	9.0	5.0	18.0	5.0
ENSBTAG00000027562	C15H11orf94	0.5			2.0	0.2	3.0	
ENSBTAG00000027563	ALX4		0.1					
ENSBTAG00000027569	APBB2	30.0	21.0	43.0	17.0	13.0	42.0	4.0
ENSBTAG00000027577	C15H11orf91	0.3			0.3	0.7		
ENSBTAG00000027578	ENSBTAG00000027578			1.0		1.0		
ENSBTAG00000027610	RPL36A	0.4	0.1	0.3	0.5	2.0		0.5
ENSBTAG00000027612	PPME1	34.0	16.0	58.0	39.0	17.0	33.0	22.0
ENSBTAG00000027625	SFRP1	10.0	0.9	8.0	35.0	5.0	4.0	27.0
ENSBTAG00000027626	GOLGA7	70.0	11.0	134.0	41.0	41.0	75.0	28.0
ENSBTAG00000027629	ANK1	2.0	276.0	14.0	14.0	0.5	0.8	0.1
ENSBTAG00000027630	CISD2	24.0	7.0	22.0	35.0	55.0	32.0	26.0
ENSBTAG00000027635	PLPP5	24.0	2.0	8.0	25.0	22.0	56.0	31.0
ENSBTAG00000027637	ENSBTAG00000027637		0.1					
ENSBTAG00000027642	C11orf42	5.0	0.9	2.0	4.0	1.0	6.0	4.0
ENSBTAG00000027651	OR51I2			0.1				
ENSBTAG00000027654	EIF4EBP1	52.0	65.0	3.0	214.0	51.0	85.0	19.0
ENSBTAG00000027655	TIFA	19.0	0.5	1.0	3.0	12.0	16.0	4.0
ENSBTAG00000027665	BRF2	10.0	2.0	3.0	7.0	3.0	18.0	5.0
ENSBTAG00000027676	IL18BP	27.0	1.0	3.0	15.0	7.0	32.0	6.0
ENSBTAG00000027684	FOLR2	89.0	4.0	2.0	6.0	7.0	283.0	21.0
ENSBTAG00000027694	TTC30A	3.0	0.7	8.0	3.0	4.0	3.0	3.0
ENSBTAG00000027696	TTC30B	1.0	0.4	1.0	0.9	1.0	0.7	0.8
ENSBTAG00000027711	YIF1B	27.0	25.0	14.0	25.0	10.0	56.0	19.0
ENSBTAG00000027713	LYSMD3	19.0	10.0	9.0	11.0	9.0	10.0	19.0
ENSBTAG00000027715	ENSBTAG00000027715	0.4		0.2		0.8	0.3	
ENSBTAG00000027716	ENSBTAG00000027716				0.3	0.7		0.7
ENSBTAG00000027722	IPO7	96.0	91.0	72.0	39.0	17.0	59.0	81.0
ENSBTAG00000027723	ENSBTAG00000027723	0.4				0.2		
ENSBTAG00000027727	ENSBTAG00000027727	0.1		0.2		1.0		0.3
ENSBTAG00000027728	NUDT12	11.0	4.0	17.0	13.0	55.0	7.0	12.0
ENSBTAG00000027760	ENSBTAG00000027760	5.0	0.3	4.0	2.0	2.0	9.0	3.0
ENSBTAG00000027764	EID1	42.0	22.0	128.0	74.0	39.0	30.0	17.0
ENSBTAG00000027766	C1QTNF5	16.0	1.0	11.0	27.0	2.0	21.0	4.0
ENSBTAG00000027770	ENSBTAG00000027770	3.0	0.1	17.0	0.7	1.0	0.5	0.3
ENSBTAG00000027772	RPS25	1111.0	317.0	347.0	611.0	798.0	798.0	1882.0
ENSBTAG00000027775	ENSBTAG00000027775						0.1	4.0
ENSBTAG00000027782	ENSBTAG00000027782					0.1		
ENSBTAG00000027786	ENSBTAG00000027786			0.2	0.2			
ENSBTAG00000027787	ENSBTAG00000027787		0.6		1.0	9.0	1.0	0.6
ENSBTAG00000027789	PPIG	40.0	12.0	41.0	33.0	36.0	33.0	26.0
ENSBTAG00000027795	GFM1	30.0	16.0	26.0	27.0	19.0	12.0	16.0
ENSBTAG00000027803	ENSBTAG00000027803			0.3		5.0	0.1	0.2
ENSBTAG00000027809	RABGAP1L	9.0	2.0	3.0	1.0	2.0	4.0	3.0
ENSBTAG00000027825	ENSBTAG00000027825						0.4	
ENSBTAG00000027832	ENSBTAG00000027832	0.4		14.0	0.9		0.1	0.1
ENSBTAG00000027841	ENSBTAG00000027841	0.1		9.0	0.2	0.1	2.0	0.3
ENSBTAG00000027843	TCEAL8	100.0	16.0	122.0	71.0	328.0	45.0	117.0
ENSBTAG00000027854	ARHGDIG		0.1	29.0	0.2		10.0	0.5
ENSBTAG00000027863	ENSBTAG00000027863	0.1		1.0			0.2	
ENSBTAG00000027865	GZMA	0.1			0.1	0.1	0.4	15.0
ENSBTAG00000027867	ENSBTAG00000027867		0.1	1.0	0.1		0.1	0.2
ENSBTAG00000027868	ENSBTAG00000027868	3.0	6.0	79.0	0.8	0.1	0.2	0.1
ENSBTAG00000027875	CCDC141	4.0	0.3	3.0		0.5	8.0	0.3
ENSBTAG00000027878	ENSBTAG00000027878	0.2	0.1			0.1		
ENSBTAG00000027879	MPC1	589.0	188.0	49.0	537.0	226.0	64.0	73.0
ENSBTAG00000027899	ENSBTAG00000027899	1.0	0.2	1.0	0.7	0.9	0.6	0.1
ENSBTAG00000027900	LRRIQ1	0.1		1.0	0.1	0.1	1.0	
ENSBTAG00000027911	OR2G3				0.3			
ENSBTAG00000027916	MALT1	21.0	2.0	7.0	6.0	4.0	28.0	6.0
ENSBTAG00000027924	SNX18	31.0	7.0	23.0	11.0	8.0	33.0	11.0
ENSBTAG00000027930	ENSBTAG00000027930	0.4	0.4	0.6	0.4	1.0	0.6	0.5
ENSBTAG00000027932	BIRC6	14.0	8.0	20.0	7.0	8.0	10.0	13.0
ENSBTAG00000027936	C3H1orf146	2.0	0.4	2.0	1.0	4.0	0.5	3.0
ENSBTAG00000027937	PRNP	241.0	34.0	421.0	137.0	31.0	96.0	13.0
ENSBTAG00000027962	ENSBTAG00000027962	10.0	12.0	2.0	10.0	31.0	6.0	19.0
ENSBTAG00000027974	ENSBTAG00000027974				0.2			0.1
ENSBTAG00000027978	ENSBTAG00000027978			0.1				
ENSBTAG00000027980	TAF9	78.0	16.0	80.0	48.0	48.0	46.0	44.0
ENSBTAG00000027983	GTF2H2	28.0	7.0	27.0	17.0	55.0	13.0	14.0
ENSBTAG00000027991	ANAPC1	11.0	1.0	8.0	6.0	4.0	10.0	5.0
ENSBTAG00000028036	U1		0.3					
ENSBTAG00000028061	5S_rRNA			1.0		0.6		1.0
ENSBTAG00000028065	5S_rRNA	0.7						
ENSBTAG00000028094	U2					0.4		
ENSBTAG00000028103	5S_rRNA	0.8						
ENSBTAG00000028153	5S_rRNA	0.8		1.0	0.9		2.0	
ENSBTAG00000028229	U1	0.5		0.8				
ENSBTAG00000028273	5S_rRNA	6.0	1.0	5.0	2.0	9.0	11.0	4.0
ENSBTAG00000028324	5S_rRNA				0.8			
ENSBTAG00000028330	U3		0.2		0.9	0.3		
ENSBTAG00000028355	5S_rRNA	0.7						
ENSBTAG00000028358	Vault	0.9					1.0	
ENSBTAG00000028359	U3	3.0	1.0	2.0	17.0	35.0	5.0	15.0
ENSBTAG00000028419	U1	0.5		0.8		0.9	0.8	
ENSBTAG00000028421	U1	13.0	0.3	2.0	1.0	14.0	13.0	3.0
ENSBTAG00000028430	5S_rRNA	0.7						1.0
ENSBTAG00000028443	5S_rRNA			2.0		2.0	8.0	
ENSBTAG00000028457	5S_rRNA	0.8		1.0		0.7		
ENSBTAG00000028616	5S_rRNA			1.0				
ENSBTAG00000028669	5S_rRNA			3.0				1.0
ENSBTAG00000028675	5S_rRNA	0.8		4.0	0.9	4.0	5.0	3.0
ENSBTAG00000028682	5S_rRNA					1.0	3.0	
ENSBTAG00000028692	5S_rRNA	1.0		2.0				
ENSBTAG00000028696	U3				0.5	0.3	0.6	3.0
ENSBTAG00000028811	U3				0.4	3.0		
ENSBTAG00000028860	5S_rRNA				0.7		1.0	0.8
ENSBTAG00000028880	5S_rRNA			1.0				
ENSBTAG00000028980	5S_rRNA		3.0					
ENSBTAG00000028988	5S_rRNA						1.0	
ENSBTAG00000029055	U1			2.0				
ENSBTAG00000029069	U2		0.3	0.7	0.5			0.6
ENSBTAG00000029075	5S_rRNA	0.8						
ENSBTAG00000029076	5S_rRNA	2.0		5.0			1.0	2.0
ENSBTAG00000029080	5S_rRNA						1.0	
ENSBTAG00000029114	5S_rRNA					0.5		
ENSBTAG00000029115	5S_rRNA			1.0				
ENSBTAG00000029119	5S_rRNA		0.5				1.0	1.0
ENSBTAG00000029126	5S_rRNA	0.8						
ENSBTAG00000029173	5S_rRNA			1.0	0.8		1.0	
ENSBTAG00000029206	5S_rRNA	0.7	2.0		2.0		1.0	0.9
ENSBTAG00000029237	5S_rRNA	22.0	8.0	25.0	30.0	32.0	43.0	18.0
ENSBTAG00000029283	5S_rRNA		0.5					1.0
ENSBTAG00000029287	U1			4.0				
ENSBTAG00000029291	5S_rRNA			1.0				
ENSBTAG00000029295	5S_rRNA						6.0	1.0
ENSBTAG00000029317	5S_rRNA	1.0	0.8	3.0	5.0	2.0	2.0	0.9
ENSBTAG00000029474	5S_rRNA	0.7		1.0		0.6		
ENSBTAG00000029512	U1	0.5	3.0	0.8	0.6	3.0		0.7
ENSBTAG00000029576	5S_rRNA		0.5					
ENSBTAG00000029640	U1			2.0				
ENSBTAG00000029651	5S_rRNA			1.0				
ENSBTAG00000029761	bta-mir-320a-1					0.8		
ENSBTAG00000029765	bta-mir-29b-2	1.0	3.0	9.0	7.0		12.0	3.0
ENSBTAG00000029769	bta-mir-185						2.0	
ENSBTAG00000029771	bta-mir-140		0.5					1.0
ENSBTAG00000029772	bta-let-7a-3	2.0					5.0	
ENSBTAG00000029775	bta-mir-338			1.0				
ENSBTAG00000029776	bta-mir-124a-1			1.0				
ENSBTAG00000029778	bta-mir-32			2.0				
ENSBTAG00000029788	bta-mir-196a-2	1.0						
ENSBTAG00000029789	ENSBTAG00000029789	0.8						
ENSBTAG00000029791	ENSBTAG00000029791			1.0				
ENSBTAG00000029792	ENSBTAG00000029792			1.0	0.8			
ENSBTAG00000029793	bta-mir-103-2	1.0						
ENSBTAG00000029797	bta-mir-186	4.0	0.6	4.0		10.0		
ENSBTAG00000029802	bta-mir-92a-1				1.0			
ENSBTAG00000029803	bta-mir-221				9.0		6.0	4.0
ENSBTAG00000029807	bta-mir-450a-1			6.0	3.0			
ENSBTAG00000029811	bta-mir-378-1	4.0	2.0					2.0
ENSBTAG00000029812	bta-mir-324	4.0	2.0		1.0	3.0	10.0	
ENSBTAG00000029817	bta-mir-93				1.0			
ENSBTAG00000029818	bta-mir-224	3.0					5.0	
ENSBTAG00000029822	ENSBTAG00000029822	0.8	0.5	3.0	0.9	2.0	3.0	2.0
ENSBTAG00000029825	bta-mir-135a-1						1.0	
ENSBTAG00000029826	bta-mir-133b		4.0					
ENSBTAG00000029827	bta-mir-125b-2	1.0		7.0		2.0		
ENSBTAG00000029828	bta-mir-421	62.0	4.0	118.0	33.0	24.0	60.0	4.0
ENSBTAG00000029830	bta-mir-146a	0.9		3.0		1.0	1.0	
ENSBTAG00000029833	bta-mir-326						1.0	
ENSBTAG00000029836	bta-mir-30f	1.0		6.0	8.0	6.0	6.0	
ENSBTAG00000029844	bta-mir-125a				1.0			
ENSBTAG00000029846	bta-mir-27b			1.0			4.0	
ENSBTAG00000029848	bta-mir-365-1		0.6			2.0		
ENSBTAG00000029850	bta-mir-26b					6.0	4.0	1.0
ENSBTAG00000029851	bta-mir-122					64.0		
ENSBTAG00000029852	bta-mir-148b					2.0		
ENSBTAG00000029853	bta-let-7d	7.0			5.0	4.0	9.0	
ENSBTAG00000029855	bta-mir-101-1					12.0	2.0	
ENSBTAG00000029857	bta-mir-145	11.0	0.6	1.0			14.0	
ENSBTAG00000029862	bta-mir-204			1.0				
ENSBTAG00000029865	ENSBTAG00000029865	1.0						
ENSBTAG00000029867	bta-mir-15a						2.0	
ENSBTAG00000029869	bta-mir-26a-2	1.0				10.0	1.0	
ENSBTAG00000029870	bta-mir-98					2.0		
ENSBTAG00000029880	bta-let-7e	1.0					2.0	
ENSBTAG00000029881	bta-let-7a-2			5.0				
