# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2797
# Selected columns: 9 (all)
# Timestamp: Fri, 24-Aug-2018 23:04:26
Gene ID	Gene Name	brain	colon	heart	kidney	liver	lung	skeletal muscle tissue	spleen	testis
ENSGALG00000036302	ENSGALG00000036302	1.0	0.2	0.1	0.1	0.1	0.7		0.5	
ENSGALG00000036303	ENSGALG00000036303	2.0	5.0	4.0	4.0	3.0	3.0	0.2	8.0	0.9
ENSGALG00000036304	ENSGALG00000036304	0.2	0.6	0.3	0.6	0.2	1.0		0.6	1.0
ENSGALG00000036305	ENSGALG00000036305									0.4
ENSGALG00000036306	ENSGALG00000036306		0.4	0.1	0.1		0.4		0.4	3.0
ENSGALG00000036307	ENSGALG00000036307	12.0	9.0	15.0	26.0	24.0	0.8	4.0	6.0	10.0
ENSGALG00000036308	ENSGALG00000036308	2.0	9.0	4.0	4.0	4.0	14.0	3.0	8.0	1.0
ENSGALG00000036309	LARS2	17.0	24.0	11.0	25.0	13.0	15.0	7.0	22.0	37.0
ENSGALG00000036310	CYSTM1	56.0	202.0	77.0	375.0	179.0	38.0	92.0	56.0	16.0
ENSGALG00000036311	ENSGALG00000036311	0.2	1.0				0.7		7.0	30.0
ENSGALG00000036312	ENSGALG00000036312	0.1	0.3	0.1	0.1	0.1			0.2	0.2
ENSGALG00000036313	ENSGALG00000036313								0.2	0.2
ENSGALG00000036314	ENSGALG00000036314	0.2	0.2		0.1	0.1	0.4			1.0
ENSGALG00000036315	ENSGALG00000036315	0.2					0.4			15.0
ENSGALG00000036316	ENSGALG00000036316	1.0								0.2
ENSGALG00000036318	ENSGALG00000036318	0.1								
ENSGALG00000036319	ENSGALG00000036319	0.3	0.5	0.1	0.2	0.1	0.4		0.8	0.9
ENSGALG00000036320	ENSGALG00000036320	0.4	0.1	0.5	0.6	0.3	0.2	0.2	1.0	3.0
ENSGALG00000036322	MED12	11.0	39.0	6.0	26.0	16.0	55.0	6.0	66.0	31.0
ENSGALG00000036323	ENSGALG00000036323		0.4							
ENSGALG00000036324	ENSGALG00000036324	0.2	0.3	0.1	0.1	0.2	0.6		0.4	0.1
ENSGALG00000036327	NGEF	314.0	14.0	4.0	1.0	39.0	2.0	0.6	7.0	26.0
ENSGALG00000036329	ENSGALG00000036329	0.2								
ENSGALG00000036331	ENSGALG00000036331					0.1				0.2
ENSGALG00000036332	ENSGALG00000036332					0.1				
ENSGALG00000036333	ENSGALG00000036333	4.0	19.0		0.1					
ENSGALG00000036334	ENSGALG00000036334	6.0	12.0	2.0	7.0	3.0	11.0	7.0	10.0	3.0
ENSGALG00000036335	ENSGALG00000036335	0.1		0.1						4.0
ENSGALG00000036336	ENSGALG00000036336	0.1	1.0		0.1		0.2			12.0
ENSGALG00000036337	ENSGALG00000036337	0.2	0.1	0.1	0.1	0.4				0.6
ENSGALG00000036338	ENSGALG00000036338	4.0	0.3	2.0	2.0	0.2	2.0	2.0	1.0	2.0
ENSGALG00000036340	ENSGALG00000036340	0.1			0.1					
ENSGALG00000036341	ENSGALG00000036341			0.1						
ENSGALG00000036342	ENSGALG00000036342	0.1		0.1			0.1		0.1	
ENSGALG00000036343	ENSGALG00000036343	0.2	1.0	0.7	2.0	0.9	0.9		3.0	0.9
ENSGALG00000036344	ENSGALG00000036344									0.2
ENSGALG00000036345	ENSGALG00000036345									0.1
ENSGALG00000036346	AMH	0.3	1.0	0.6	0.5	0.3	3.0		0.7	193.0
ENSGALG00000036347	ENSGALG00000036347	62.0	5.0	9.0	5.0	5.0	13.0	2.0	7.0	4.0
ENSGALG00000036348	ENSGALG00000036348	0.2	0.3		0.2	0.2	0.5	0.1	0.4	0.1
ENSGALG00000036349	ENSGALG00000036349	0.2								
ENSGALG00000036350	ENSGALG00000036350									1.0
ENSGALG00000036351	ENSGALG00000036351	0.2	0.2	0.1	0.2				0.2	0.4
ENSGALG00000036352	ENSGALG00000036352	10.0	19.0	5.0	12.0	7.0	14.0	3.0	28.0	7.0
ENSGALG00000036354	ENSGALG00000036354	291.0	0.2	0.2	0.1		0.3		0.1	
ENSGALG00000036355	STMP1	64.0	76.0	40.0	94.0	70.0	74.0	19.0	75.0	25.0
ENSGALG00000036356	YEATS2	9.0	22.0	3.0	10.0	7.0	16.0	12.0	31.0	19.0
ENSGALG00000036357	ENSGALG00000036357	46.0	119.0	24.0	31.0	14.0	49.0	8.0	60.0	116.0
ENSGALG00000036358	LMO3	152.0	37.0			0.1	0.1			2.0
ENSGALG00000036359	ENSGALG00000036359	37.0	56.0	23.0	32.0	20.0	43.0	18.0	47.0	112.0
ENSGALG00000036360	TRPV4									0.1
ENSGALG00000036361	TMUB1	38.0	28.0	25.0	58.0	28.0	34.0	38.0	41.0	26.0
ENSGALG00000036362	ENSGALG00000036362	9.0	18.0	0.7	12.0	2.0	14.0	0.4	28.0	11.0
ENSGALG00000036364	FOXG1	56.0	0.1	0.1			0.2			2.0
ENSGALG00000036365	POGZ	40.0	36.0	4.0	24.0	14.0	45.0	6.0	50.0	88.0
ENSGALG00000036366	ENSGALG00000036366	0.2	0.6	0.2	1.0		1.0		0.2	
ENSGALG00000036367	ENSGALG00000036367	1.0	1.0		0.3	0.1	1.0		4.0	3.0
ENSGALG00000036368	ENSGALG00000036368				0.1					0.1
ENSGALG00000036369	ENSGALG00000036369	1.0		0.2	2.0	2.0	3.0		2.0	0.7
ENSGALG00000036370	ENSGALG00000036370	0.1				0.4	0.5		2.0	
ENSGALG00000036371	ENSGALG00000036371	0.2		0.2					0.1	2.0
ENSGALG00000036373	ENSGALG00000036373	7.0					0.1		0.1	0.2
ENSGALG00000036374	ENSGALG00000036374	6.0	8.0	0.5	5.0	1.0	3.0	0.1	16.0	3.0
ENSGALG00000036375	ENSGALG00000036375	1.0	2.0	1.0	9.0	3.0	2.0	0.4	2.0	4.0
ENSGALG00000036376	ENSGALG00000036376	0.3	1.0		0.4	0.5	0.4		1.0	
ENSGALG00000036378	TBR1	106.0	0.1		0.1	0.2	0.6		2.0	0.5
ENSGALG00000036380	ENSGALG00000036380	130.0	61.0	61.0	58.0	52.0	191.0	47.0	156.0	35.0
ENSGALG00000036381	ENSGALG00000036381	0.3	3.0	0.2	2.0	2.0	0.9		1.0	0.2
ENSGALG00000036382	ENSGALG00000036382	0.2		0.4	0.3					0.2
ENSGALG00000036383	ENSGALG00000036383	0.2								0.1
ENSGALG00000036384	ENSGALG00000036384	20.0	0.3	0.2	0.6	0.1	2.0	0.1	0.7	3.0
ENSGALG00000036385	ENSGALG00000036385	0.1								1.0
ENSGALG00000036386	ENSGALG00000036386	0.5	2.0	1.0	1.0	2.0	5.0	0.2	2.0	0.2
ENSGALG00000036387	ENSGALG00000036387	0.1	0.4		0.2	0.2			0.3	0.2
ENSGALG00000036388	ENSGALG00000036388	3.0	1.0	0.9	0.5	0.3	3.0	0.4	1.0	11.0
ENSGALG00000036390	PPP1R17	6.0	3.0	4.0	2.0	1.0	7.0	1.0	0.3	4.0
ENSGALG00000036391	GFPT1	49.0	161.0	6.0	117.0	21.0	79.0	4.0	40.0	21.0
ENSGALG00000036392	ENSGALG00000036392	0.1	0.1							3.0
ENSGALG00000036393	ENSGALG00000036393	0.1								
ENSGALG00000036394	ENSGALG00000036394									5.0
ENSGALG00000036395	ENSGALG00000036395	3.0	424.0	9.0	55.0	36.0	203.0	9.0	1873.0	6.0
ENSGALG00000036396	ENSGALG00000036396	8.0	11.0	13.0	30.0	17.0	7.0	0.4	7.0	7.0
ENSGALG00000036397	ENSGALG00000036397						0.1			0.2
ENSGALG00000036399	ENSGALG00000036399	0.6	0.3	0.4	0.2	0.2	2.0		2.0	0.7
ENSGALG00000036401	ENSGALG00000036401		0.2	0.1	0.9	0.1			0.2	0.1
ENSGALG00000036403	ENSGALG00000036403	0.3	2.0	0.8	0.5	2.0	5.0	0.5	26.0	
ENSGALG00000036404	ENSGALG00000036404	2.0					0.1			
ENSGALG00000036406	CPNE9	12.0	0.4	0.5	0.1		2.0	0.1	0.5	0.2
ENSGALG00000036407	ENSGALG00000036407	0.3	1.0	0.1		0.5	1.0		10.0	
ENSGALG00000036408	ENSGALG00000036408	0.2	0.3	0.2	0.3	0.2	0.3	0.2	1.0	0.2
ENSGALG00000036411	ENSGALG00000036411	0.1	0.4	0.1	0.1	0.1	0.4		2.0	
ENSGALG00000036412	TMEM108	3.0	1.0	0.4	2.0	0.4	23.0	4.0	6.0	0.9
ENSGALG00000036413	ENSGALG00000036413	79.0	54.0	63.0	56.0	37.0	132.0	55.0	52.0	99.0
ENSGALG00000036415	ENSGALG00000036415	0.1	0.3	0.3	0.1	0.1	0.5		0.1	11.0
ENSGALG00000036416	ENSGALG00000036416	0.2	0.2		0.4	0.1		0.2	0.3	
ENSGALG00000036417	RNF10	109.0	157.0	43.0	137.0	121.0	210.0	122.0	162.0	338.0
ENSGALG00000036418	ANXA13	0.1	150.0	0.3	2.0	2.0	0.5		3.0	1.0
ENSGALG00000036419	ENSGALG00000036419	1599.0	11.0	12.0	2.0	0.7	5.0	11.0	13.0	114.0
ENSGALG00000036420	ENSGALG00000036420	0.2	1.0	0.1	0.6	0.4	0.4		2.0	51.0
ENSGALG00000036421	ENSGALG00000036421	0.1	0.2		0.1	0.1			0.8	0.8
ENSGALG00000036422	ENSGALG00000036422	0.8	31.0	1.0	4.0	4.0	12.0	1.0	240.0	1.0
ENSGALG00000036424	ENSGALG00000036424	0.1								0.1
ENSGALG00000036425	ENSGALG00000036425	0.1		0.1						
ENSGALG00000036426	ENSGALG00000036426	0.1		1.0				3.0		
ENSGALG00000036427	ENSGALG00000036427	21.0	13.0	6.0	16.0	7.0	29.0	4.0	18.0	14.0
ENSGALG00000036428	ENSGALG00000036428	0.2	0.2			0.1				0.6
ENSGALG00000036429	ENSGALG00000036429					0.1	0.2			
ENSGALG00000036430	ENSGALG00000036430		0.8	0.3	0.3	0.5	0.8	0.1	0.2	
ENSGALG00000036431	ENSGALG00000036431						2.0			
ENSGALG00000036432	DNAJC17	20.0	33.0	17.0	16.0	10.0	27.0	14.0	34.0	102.0
ENSGALG00000036433	ENSGALG00000036433	0.1	2.0	0.3	1.0	0.3	0.9	0.1	8.0	
ENSGALG00000036434	ENSGALG00000036434									0.2
ENSGALG00000036435	ENSGALG00000036435	0.2	1.0	0.2		0.6	0.6		3.0	
ENSGALG00000036436	ENSGALG00000036436	0.6	0.1				0.3		0.6	0.6
ENSGALG00000036437	ENSGALG00000036437	0.4	2.0	0.3	2.0	0.6	1.0	0.1	3.0	6.0
ENSGALG00000036438	ENSGALG00000036438	0.2								7.0
ENSGALG00000036439	ENSGALG00000036439	0.1		0.5		2.0				
ENSGALG00000036440	ENSGALG00000036440	28.0	99.0	21.0	119.0	50.0	257.0	15.0	174.0	14.0
ENSGALG00000036441	WIPF1	3.0	55.0	3.0	8.0	24.0	44.0	3.0	172.0	3.0
ENSGALG00000036442	ENSGALG00000036442	0.2	1.0	0.1	0.7	0.9	1.0		0.8	0.4
ENSGALG00000036443	FUT8	33.0	89.0	5.0	40.0	2.0	76.0	4.0	46.0	26.0
ENSGALG00000036444	ENSGALG00000036444									0.2
ENSGALG00000036445	ENSGALG00000036445	0.2		2.0	0.3	0.3				
ENSGALG00000036446	ENSGALG00000036446	5.0	2.0	4.0	2.0	0.9	10.0	9.0	3.0	12.0
ENSGALG00000036447	A2ML1	7.0	4.0	0.3	1.0	0.2	3.0	0.1	6.0	5.0
ENSGALG00000036448	ENSGALG00000036448									0.1
ENSGALG00000036449	ENSGALG00000036449	0.1								0.1
ENSGALG00000036450	ENSGALG00000036450	0.1		0.1					0.3	0.9
ENSGALG00000036451	ENSGALG00000036451	0.2	0.3		0.5	0.1	0.3		2.0	4.0
ENSGALG00000036452	CDK5RAP3	20.0	35.0	17.0	35.0	21.0	30.0	13.0	45.0	16.0
ENSGALG00000036455	ENSGALG00000036455									0.6
ENSGALG00000036456	TRIB1	15.0	36.0	8.0	32.0	25.0	57.0	6.0	11.0	5.0
ENSGALG00000036458	ENSGALG00000036458	26.0	19.0	27.0	13.0	47.0	27.0	22.0	70.0	7.0
ENSGALG00000036459	ENSGALG00000036459	25.0	19.0	14.0	13.0	11.0	16.0	15.0	16.0	47.0
ENSGALG00000036460	ENSGALG00000036460	0.3	0.2				0.3		0.1	0.2
ENSGALG00000036461	ENSGALG00000036461					0.1			4.0	0.1
ENSGALG00000036463	ENSGALG00000036463		0.3	0.1	0.6	1.0	0.2		2.0	0.1
ENSGALG00000036466	MYO10	6.0	40.0	0.6	18.0	14.0	106.0	0.4	19.0	20.0
ENSGALG00000036467	ENSGALG00000036467	0.4		0.3	0.1	0.2	0.8		0.6	
ENSGALG00000036469	ENSGALG00000036469		0.1						0.5	0.1
ENSGALG00000036470	P2RY12	4.0	1.0		0.4	2.0	3.0		10.0	0.6
ENSGALG00000036471	RFTN2	6.0	9.0	5.0	5.0	1.0	32.0	1.0	29.0	10.0
ENSGALG00000036474	FAM32A	95.0	58.0	42.0	70.0	34.0	106.0	12.0	103.0	204.0
ENSGALG00000036476	ENSGALG00000036476	0.2								
ENSGALG00000036477	ENSGALG00000036477	36.0	81.0	22.0	50.0	26.0	97.0	41.0	99.0	75.0
ENSGALG00000036478	ENSGALG00000036478	0.4	0.4	0.1	0.3		0.6		0.2	2.0
ENSGALG00000036479	ENSGALG00000036479	0.1							0.2	
ENSGALG00000036480	ENSGALG00000036480	0.2								
ENSGALG00000036481	ENSGALG00000036481	0.2			0.1					
ENSGALG00000036484	NCAN	169.0								1.0
ENSGALG00000036485	ENSGALG00000036485	0.2								
ENSGALG00000036486	ENSGALG00000036486	0.6		0.1	0.2	0.5	0.8		4.0	0.5
ENSGALG00000036487	ENSGALG00000036487	0.2	1.0	1.0		1.0				26.0
ENSGALG00000036488	ENSGALG00000036488	3.0	4.0	0.2	0.3		0.1	1.0	1.0	2.0
ENSGALG00000036490	FAM49B	47.0	72.0	9.0	16.0	15.0	40.0	18.0	178.0	26.0
ENSGALG00000036491	DRAM2	7.0	77.0	32.0	118.0	65.0	35.0	22.0	78.0	32.0
ENSGALG00000036492	DAGLA	15.0	18.0	1.0	54.0	5.0	26.0	1.0	12.0	191.0
ENSGALG00000036494	ENSGALG00000036494	9.0	8.0	4.0	5.0	2.0	11.0	1.0	17.0	2.0
ENSGALG00000036496	ENSGALG00000036496	53.0	240.0	55.0	142.0	104.0	393.0	14.0	146.0	67.0
ENSGALG00000036497	SOX4	22.0	14.0	24.0	11.0	2.0	69.0	7.0	20.0	2.0
ENSGALG00000036498	ENSGALG00000036498	7.0	147.0	52.0	14.0	4.0	342.0	37.0	34.0	3.0
ENSGALG00000036500	GRB7	0.1	40.0		28.0	0.4	7.0			0.6
ENSGALG00000036501	ENSGALG00000036501		1.0							
ENSGALG00000036502	CDIP1	136.0	28.0	73.0	30.0	16.0	41.0	83.0	30.0	119.0
ENSGALG00000036503	ENSGALG00000036503	0.2	0.8	0.3	0.9	0.6	0.9		4.0	0.8
ENSGALG00000036504	C14orf39		0.3		0.4					147.0
ENSGALG00000036505	ENSGALG00000036505	0.1								
ENSGALG00000036507	ENSGALG00000036507	0.1			0.1					0.1
ENSGALG00000036508	ENSGALG00000036508	6.0	13.0	35.0	15.0	17.0	25.0	9.0	16.0	1.0
ENSGALG00000036509	ENSGALG00000036509	0.2				0.7			0.7	
ENSGALG00000036510	ENSGALG00000036510	0.2								2.0
ENSGALG00000036511	ENSGALG00000036511					0.1				2.0
ENSGALG00000036512	ENSGALG00000036512	2.0	6.0	1.0	3.0	3.0	3.0	0.5	3.0	2.0
ENSGALG00000036513	ENSGALG00000036513									0.5
ENSGALG00000036514	ENSGALG00000036514	0.1	0.2		1.0		0.3			6.0
ENSGALG00000036515	ENSGALG00000036515	0.1	0.3	0.1	0.1	0.2		0.3	0.3	0.1
ENSGALG00000036516	ENSGALG00000036516	5.0					0.1			
ENSGALG00000036517	ENSGALG00000036517	0.2	3.0	0.4	0.2		0.7	0.4	0.7	4.0
ENSGALG00000036518	ENSGALG00000036518	8.0	16.0	6.0	9.0	7.0	16.0	5.0	16.0	5.0
ENSGALG00000036519	CDC6	0.1	0.5	0.1	0.1	0.2	1.0		1.0	2.0
ENSGALG00000036520	ENSGALG00000036520		0.2		0.1	0.5				12.0
ENSGALG00000036521	ENSGALG00000036521								0.3	
ENSGALG00000036522	ENSGALG00000036522	2.0	0.3			0.1			0.4	2.0
ENSGALG00000036525	ENSGALG00000036525	0.1								0.1
ENSGALG00000036526	ENSGALG00000036526	8.0	13.0	11.0	10.0	5.0	29.0		14.0	11.0
ENSGALG00000036527	SYBU	140.0	23.0	3.0	2.0	1.0	11.0	0.2	15.0	42.0
ENSGALG00000036530	ENSGALG00000036530	0.2	0.4	0.2	0.7	3.0	0.3		0.4	0.1
ENSGALG00000036531	ENSGALG00000036531	0.2	1.0	0.2		0.1	0.8		6.0	0.3
ENSGALG00000036532	ENSGALG00000036532	0.1	0.1			0.1				5.0
ENSGALG00000036533	ENSGALG00000036533		17.0			0.2				
ENSGALG00000036534	ENSGALG00000036534	2.0	2.0	1.0	11.0	6.0	3.0	0.3	6.0	2.0
ENSGALG00000036535	ENSGALG00000036535	0.2	0.3	0.2	0.2	0.1	0.2		0.4	
ENSGALG00000036536	ENSGALG00000036536	0.4	0.4	0.1	0.2	0.1	0.4		0.6	2.0
ENSGALG00000036537	ENSGALG00000036537	1.0	5.0	3.0	4.0	2.0	3.0	1.0	24.0	5.0
ENSGALG00000036538	ENSGALG00000036538	0.2	2.0	0.2	1.0	1.0	0.3		1.0	0.6
ENSGALG00000036539	EFNB1	49.0	72.0	21.0	74.0	10.0	155.0	15.0	74.0	5.0
ENSGALG00000036540	ENSGALG00000036540	0.5	2.0	0.1	0.1	0.1	0.3		4.0	1.0
ENSGALG00000036542	ENSGALG00000036542	0.1	0.4	0.1	0.2	1.0	1.0		3.0	
ENSGALG00000036543	ZBTB38	13.0	25.0	2.0	11.0	7.0	21.0	2.0	59.0	37.0
ENSGALG00000036544	ENSGALG00000036544	6.0		0.1			0.6		0.3	
ENSGALG00000036546	ENSGALG00000036546	0.2								
ENSGALG00000036547	ENSGALG00000036547	3.0	14.0	1.0	3.0	9.0	9.0	0.4	68.0	0.5
ENSGALG00000036548	ENSGALG00000036548	14.0	1.0	0.8	2.0	0.1	2.0	2.0	13.0	2.0
ENSGALG00000036549	ENSGALG00000036549	0.2	0.3	0.4	0.6	0.1	2.0		0.8	
ENSGALG00000036550	ENSGALG00000036550	0.2	6.0	0.3	4.0	3.0	2.0		0.2	466.0
ENSGALG00000036551	ENSGALG00000036551						3.0			
ENSGALG00000036552	PDAP1	190.0	258.0	134.0	161.0	123.0	286.0	234.0	245.0	255.0
ENSGALG00000036553	ENSGALG00000036553	0.1				0.1				0.4
ENSGALG00000036554	ENSGALG00000036554									0.1
ENSGALG00000036555	ENSGALG00000036555	0.7								
ENSGALG00000036556	MORC3	11.0	55.0	5.0	30.0	22.0	122.0	13.0	107.0	21.0
ENSGALG00000036557	ENSGALG00000036557	0.1		0.1	0.1					0.1
ENSGALG00000036558	ENSGALG00000036558	0.1	0.2	0.2			1.0		0.3	0.1
ENSGALG00000036559	ENSGALG00000036559	17.0	3.0	2.0	3.0	2.0	3.0	0.2	5.0	1.0
ENSGALG00000036560	ENSGALG00000036560							0.2		
ENSGALG00000036563	ENSGALG00000036563	87.0	49.0	92.0	22.0	11.0	107.0	79.0	109.0	20.0
ENSGALG00000036566	ENSGALG00000036566	0.5	95.0	0.5	1.0	0.5	41.0	4.0	43.0	3.0
ENSGALG00000036567	ARMC1	30.0	24.0	11.0	15.0	15.0	27.0	11.0	30.0	26.0
ENSGALG00000036568	gga-mir-7444	67.0	35.0	26.0	48.0	35.0	22.0	3.0	7.0	26.0
ENSGALG00000036569	ENSGALG00000036569	33.0	35.0	12.0	56.0	7.0	43.0	14.0	46.0	57.0
ENSGALG00000036571	ENSGALG00000036571		0.2						0.1	0.9
ENSGALG00000036572	ENSGALG00000036572	4.0	3.0	0.5	0.9	4.0	2.0		2.0	3.0
ENSGALG00000036573	ENSGALG00000036573	3.0	1.0	2.0	10.0	0.7	1.0		3.0	8.0
ENSGALG00000036574	ENSGALG00000036574	57.0	46.0	124.0	7.0	8.0	113.0	5.0	53.0	40.0
ENSGALG00000036575	ENSGALG00000036575								0.1	
ENSGALG00000036576	ENSGALG00000036576	7.0	7.0	2.0	4.0	1.0	5.0	0.9	3.0	3.0
ENSGALG00000036577	JMJD8	30.0	29.0	18.0	41.0	44.0	27.0	11.0	27.0	23.0
ENSGALG00000036578	ENSGALG00000036578	4.0	6.0	3.0	6.0	3.0	5.0	1.0	8.0	6.0
ENSGALG00000036580	ENSGALG00000036580	0.1			0.2	0.1	0.1		0.1	0.1
ENSGALG00000036582	ENSGALG00000036582				0.2					21.0
ENSGALG00000036583	ENSGALG00000036583	0.7	0.8		3.0		0.1		0.4	26.0
ENSGALG00000036585	ENSGALG00000036585	0.1	0.1		0.2	0.2	0.4		0.5	
ENSGALG00000036586	ENSGALG00000036586	0.1								0.4
ENSGALG00000036587	LHX4	0.1								
ENSGALG00000036588	ENSGALG00000036588	0.2	2.0	2.0	0.4	0.8	1.0		0.3	4.0
ENSGALG00000036589	GFRA4	10.0	4.0	1.0	14.0	0.2	0.8		211.0	20.0
ENSGALG00000036590	ENSGALG00000036590		9.0		0.1					
ENSGALG00000036591	ENSGALG00000036591				1.0	0.1	0.5			
ENSGALG00000036592	ENSGALG00000036592	0.6	1.0	0.3	1.0	0.9	0.5		2.0	0.8
ENSGALG00000036593	ENSGALG00000036593	11.0	0.2	0.3	15.0		3.0		0.5	0.2
ENSGALG00000036594	ENSGALG00000036594	0.3	0.6	0.2	0.3	0.1	0.7		0.4	0.6
ENSGALG00000036595	ENSGALG00000036595	0.9	2.0	0.6	2.0	0.9	2.0	0.5	2.0	2.0
ENSGALG00000036596	ENSGALG00000036596	48.0	88.0	42.0	43.0	30.0	84.0	43.0	130.0	71.0
ENSGALG00000036597	ENSGALG00000036597									0.1
ENSGALG00000036598	KIAA1644	6.0	9.0	0.1	0.1	0.5	4.0		3.0	7.0
ENSGALG00000036599	ENSGALG00000036599	2.0	2.0	0.7	2.0	1.0	2.0	0.8	2.0	12.0
ENSGALG00000036600	ENSGALG00000036600	13.0	18.0	7.0	12.0	6.0	15.0	5.0	23.0	6.0
ENSGALG00000036601	ENSGALG00000036601	0.2								0.1
ENSGALG00000036603	ENSGALG00000036603	0.2	0.1				0.3		0.6	
ENSGALG00000036604	OvoDB1									5.0
ENSGALG00000036605	ENSGALG00000036605	52.0	34.0	16.0	27.0	11.0	28.0	8.0	60.0	16.0
ENSGALG00000036606	ENSGALG00000036606	0.4								
ENSGALG00000036609	ENSGALG00000036609	0.2	0.5	0.4	0.4	0.2	2.0		0.6	0.1
ENSGALG00000036610	ENSGALG00000036610	0.5	1.0	0.2	2.0	1.0	2.0		2.0	0.8
ENSGALG00000036611	ENSGALG00000036611		0.2	0.1						23.0
ENSGALG00000036612	ENSGALG00000036612	0.1					0.3		0.4	0.1
ENSGALG00000036613	ENSGALG00000036613	0.1		0.2	0.3	0.2	2.0		0.3	14.0
ENSGALG00000036614	ENSGALG00000036614									1.0
ENSGALG00000036616	NUAK2	2.0	27.0	0.1	25.0	1.0	16.0		0.2	0.3
ENSGALG00000036617	ENSGALG00000036617	0.1			0.5	0.2	2.0		2.0	
ENSGALG00000036618	ENY2	20.0	21.0	10.0	9.0	6.0	13.0	5.0	20.0	64.0
ENSGALG00000036620	ENSGALG00000036620	0.1								
ENSGALG00000036621	ZCCHC4	7.0	13.0	5.0	11.0	5.0	15.0	1.0	23.0	29.0
ENSGALG00000036622	ENSGALG00000036622	0.3	0.5	2.0	3.0	1.0		0.4	0.5	0.2
ENSGALG00000036624	ENSGALG00000036624	0.2	0.1	0.5	1.0	0.1	2.0		1.0	1.0
ENSGALG00000036625	NDUFV2	123.0	205.0	457.0	189.0	151.0	116.0	294.0	124.0	108.0
ENSGALG00000036626	ENSGALG00000036626		0.2							20.0
ENSGALG00000036627	CXCR1	1.0	2.0	0.7	0.7	1.0	8.0		17.0	13.0
ENSGALG00000036628	ENSGALG00000036628	0.2	0.7		1.0		0.3		1.0	1.0
ENSGALG00000036629	ENSGALG00000036629	43.0	2.0	0.9	0.7	0.4	2.0	0.2	3.0	0.2
ENSGALG00000036631	ENSGALG00000036631	1.0								
ENSGALG00000036632	ENSGALG00000036632	0.3	0.9	0.1	0.2	0.4	0.3		0.5	0.2
ENSGALG00000036633	ENSGALG00000036633									7.0
ENSGALG00000036634	ENSGALG00000036634	0.9	5.0	1.0	5.0	2.0	3.0	0.6	8.0	0.8
ENSGALG00000036635	ENSGALG00000036635	50.0	47.0	25.0	33.0	19.0	55.0	37.0	48.0	9.0
ENSGALG00000036636	ENSGALG00000036636									1.0
ENSGALG00000036637	ENSGALG00000036637	28.0	49.0	57.0	50.0	70.0	37.0	137.0	31.0	33.0
ENSGALG00000036638	ASPR	7.0	3.0	0.5	0.1		13.0		18.0	0.8
ENSGALG00000036640	ENSGALG00000036640	0.4	0.1	0.1	5.0	0.7	0.3			0.5
ENSGALG00000036641	ENSGALG00000036641	0.2	0.5	1.0	1.0	2.0	0.1	0.2	0.8	0.8
ENSGALG00000036642	ENSGALG00000036642	13.0	13.0	10.0	16.0	10.0	18.0	19.0	20.0	10.0
ENSGALG00000036643	ENSGALG00000036643	0.4	0.1	0.3	0.2	0.2	3.0		0.9	0.6
ENSGALG00000036644	ENSGALG00000036644	0.2	0.3		0.3	0.1	0.1		0.5	0.5
ENSGALG00000036645	KIF15	0.2	14.0	0.1	0.9	0.2	5.0		13.0	84.0
ENSGALG00000036646	ENSGALG00000036646	0.2	1.0	0.5	0.9	0.8	2.0		2.0	1.0
ENSGALG00000036647	BCL7B	66.0	60.0	65.0	50.0	35.0	49.0	27.0	74.0	60.0
ENSGALG00000036648	ENSGALG00000036648									0.1
ENSGALG00000036649	ENSGALG00000036649	7.0	25.0	14.0	12.0	4.0	9.0	1.0	14.0	29.0
ENSGALG00000036650	ENSGALG00000036650	1.0	0.2	0.3	0.8	1.0	0.2	0.3		0.2
ENSGALG00000036651	ENSGALG00000036651	0.2								4.0
ENSGALG00000036653	ENSGALG00000036653	0.5	0.7	0.3	0.5	0.2	0.4		0.7	0.2
ENSGALG00000036654	ENSGALG00000036654	0.1	0.8	0.2	0.1	0.9	0.3		0.1	15.0
ENSGALG00000036655	ENSGALG00000036655					0.1				
ENSGALG00000036656	ENSGALG00000036656	0.2				0.5	0.6		3.0	
ENSGALG00000036657	ENSGALG00000036657	0.1	2.0	0.1	0.1	0.1	0.4		2.0	
ENSGALG00000036658	ENSGALG00000036658	0.6	3.0	0.9	2.0	1.0	2.0	0.1	1.0	0.5
ENSGALG00000036659	NDUFAF8	12.0	2.0	13.0	10.0	6.0	15.0	18.0	11.0	33.0
ENSGALG00000036660	ENSGALG00000036660	0.3	0.7	0.4	3.0	1.0	2.0	0.1	2.0	0.7
ENSGALG00000036662	ENSGALG00000036662	0.4	2.0	0.9	2.0	0.6	3.0		4.0	1.0
ENSGALG00000036663	ENSGALG00000036663	0.2								0.8
ENSGALG00000036664	ENSGALG00000036664	0.2	0.4	0.2	0.1	0.3	0.9		0.8	0.9
ENSGALG00000036665	ENSGALG00000036665								0.4	
ENSGALG00000036666	ZCCHC10	7.0	18.0	5.0	7.0	4.0	19.0	9.0	26.0	48.0
ENSGALG00000036667	ENSGALG00000036667	1.0	4.0	0.2	3.0	3.0	3.0		8.0	89.0
ENSGALG00000036668	ENSGALG00000036668				0.1					
