# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-513
# Selected columns: 16 (all)
# Timestamp: Sat, 25-Aug-2018 02:48:02
Gene ID	Gene Name	adipose tissue	adrenal gland	brain	breast	colon	heart	kidney	leukocyte	liver	lung	lymph node	ovary	prostate gland	skeletal muscle tissue	testis	thyroid gland
ENSG00000260855	AL591848.4	0.2	1.0	8.0	1.0	1.0	0.5	1.0	0.6	0.6	0.6	1.0	4.0	2.0	0.2	1.0	2.0
ENSG00000260857	AC018558.1	0.1														84.0	
ENSG00000260858	AC010551.3	0.1	0.1										0.2			0.4	
ENSG00000260859	AC025280.1	1.0	2.0	0.8	1.0	3.0			3.0		2.0		3.0	7.0		3.0	4.0
ENSG00000260860	AC126773.3			0.2	0.2								0.2				
ENSG00000260861	AL049634.2								2.0			0.2	0.1			0.3	
ENSG00000260862	AC099506.1	0.2	1.0	0.4	0.4	0.1	0.3	0.1			0.2	0.2	0.3	0.4		0.2	0.5
ENSG00000260863	CYP2C60P																1.0
ENSG00000260865	AC010287.1		0.6		0.3	0.4	0.2	0.3		0.3							
ENSG00000260866	AC138915.3															0.1	
ENSG00000260867	AC009107.1		0.2													2.0	
ENSG00000260868	LINC01960	0.7	0.9	0.1	0.8			0.3				0.1	0.2			0.3	0.6
ENSG00000260870	NDUFB10P1		1.0				0.1									0.5	
ENSG00000260871	AC093510.2	0.6	1.0	3.0	2.0	0.4	0.3	1.0	0.6	0.9	0.6	1.0	0.7	2.0		1.0	2.0
ENSG00000260872	ENSG00000260872	3.0	6.0	5.0	2.0	3.0	1.0	2.0	0.5	0.9	4.0	5.0	5.0	4.0	2.0	4.0	3.0
ENSG00000260874	AC106820.5		0.2	1.0	0.3	0.2		0.2	0.3	0.1	0.1		0.6	0.1	0.9	0.9	2.0
ENSG00000260876	LINC01229	0.1	0.8	0.1		0.1					0.2	0.2	0.8	0.2		2.0	0.8
ENSG00000260877	AP005233.2		0.7		11.0				0.7				0.2			0.3	
ENSG00000260878	AC104072.1	3.0	0.2	88.0	0.8	11.0	0.1	7.0				0.7	0.1	2.0		0.2	0.3
ENSG00000260880	HCCAT5		0.3	0.1	0.1						0.7				0.4	0.3	0.3
ENSG00000260882	AC026458.1		3.0		0.1	0.2					0.6		0.3	0.3		0.6	
ENSG00000260884	AC009120.3	3.0	24.0	8.0	9.0	1.0	2.0	9.0	0.1	0.7	2.0	4.0	23.0	2.0	0.4	6.0	10.0
ENSG00000260886	TAT-AS1	0.8	0.1		0.8			0.1		1.0	1.0		0.2			15.0	
ENSG00000260887	CASC22	0.7				0.2		1.0					0.3	0.4		4.0	
ENSG00000260891	AC020978.4	7.0	26.0	4.0	13.0	6.0	0.2	1.0	4.0	2.0	4.0	13.0	10.0	7.0	0.5	6.0	6.0
ENSG00000260895	AP003071.1		2.0	0.5	0.4		0.1		0.4			0.2	0.2	0.7		0.4	
ENSG00000260896	LINC02170	0.3	0.6	0.3	0.2	0.1	0.1	0.2	0.3	0.1		0.7	0.1	6.0	0.5	2.0	0.1
ENSG00000260898	ADPGK-AS1	0.1	0.6	1.0	0.2				0.3	0.1	0.1	0.8	0.1			2.0	0.5
ENSG00000260899	AC106886.2				0.2	0.1		0.1				0.1		0.1		0.2	0.3
ENSG00000260902	LINC02011															0.1	
ENSG00000260903	XKR7			2.0					0.2							0.3	
ENSG00000260905	AC009021.1		0.5	0.8							0.7		0.8			0.1	1.0
ENSG00000260907	AC015818.2		1.0			0.1			0.5				0.9			21.0	0.6
ENSG00000260908	AC009093.3	0.8	4.0	2.0	2.0	0.8	0.4	0.2	0.4	0.4	27.0	2.0	3.0	0.4		1.0	1.0
ENSG00000260909	AC012186.1			0.3	0.1												
ENSG00000260910	LINC00565	0.1	4.0	0.4	0.4	0.4		0.1	2.0		0.1	2.0	0.4	0.5	0.5	0.9	1.0
ENSG00000260911	AC135050.3	0.7	2.0	5.0	2.0	2.0	0.5	4.0	2.0	0.5	2.0	13.0	7.0	4.0	0.3	0.5	1.0
ENSG00000260912	AL158206.1	79.0	9.0	6.0	22.0	26.0	6.0	9.0	5.0	3.0	7.0	20.0	14.0	100.0	2.0	13.0	10.0
ENSG00000260913	LINC01254	0.1	0.3	0.5	0.2	0.1	0.1	0.1		0.2			0.4	0.2		1.0	0.4
ENSG00000260914	AC026464.4	0.2	0.3	0.1	0.1	0.1							0.1		0.2	0.2	0.3
ENSG00000260916	CCPG1	16.0	13.0	8.0	26.0	14.0	5.0	17.0	27.0	14.0	14.0	18.0	16.0	19.0	4.0	13.0	24.0
ENSG00000260917	AL158212.3	2.0	7.0	10.0	7.0	3.0	4.0	8.0	5.0	2.0	2.0	9.0	4.0	6.0	3.0	3.0	6.0
ENSG00000260918	AC107398.3	0.1	0.3	29.0	0.2	0.5	0.5	0.6	0.1		0.1	0.1	0.3	0.2		0.1	0.1
ENSG00000260919	AC100835.1		1.0		0.1	0.1	0.1	0.1					0.1			0.5	0.6
ENSG00000260920	AL031985.3	2.0	2.0	5.0	2.0	0.6	0.4	1.0	3.0	0.7	0.9	3.0	5.0	3.0	0.5	5.0	0.7
ENSG00000260921	AC142086.4					0.6										2.0	
ENSG00000260922	AC009139.1			0.8	0.5		0.2						0.5	0.6		0.7	0.1
ENSG00000260923	LINC02193	2.0	4.0	3.0	4.0	1.0	0.5	3.0	0.9	0.8	2.0	2.0	2.0	3.0	0.5	3.0	2.0
ENSG00000260924	LINC01311	0.3	1.0	0.3	0.7	0.2	0.2	1.0		0.3	0.3	0.7	1.0	0.8		0.4	4.0
ENSG00000260926	AC016134.1			2.0				0.4					0.5			7.0	
ENSG00000260927	AC009107.2	0.2	2.0	3.0	0.4	0.9	0.9	0.2		0.3	1.0	5.0	2.0	0.7		2.0	2.0
ENSG00000260928	SPCS2P1		0.5						0.2								
ENSG00000260929	ENSG00000260929		1.0	0.3	0.2		0.1	0.4	0.4			0.8	0.1			0.1	0.6
ENSG00000260932	AC009119.3		0.7				0.2	0.2								4.0	0.1
ENSG00000260936	ENSG00000260936	2.0	5.0	2.0	3.0	0.6	0.9	0.5	0.9	0.2	12.0	0.5	5.0	0.7	0.3	1.0	3.0
ENSG00000260937	AC025272.1															4.0	
ENSG00000260939	AC007346.2		0.4														
ENSG00000260940	AL109741.3	3.0	5.0	0.9	2.0	5.0	0.9	2.0	5.0	0.5	4.0	7.0	0.6	3.0	0.2	1.0	0.5
ENSG00000260941	LINC00622	5.0	1.0	7.0	7.0	2.0	0.9	12.0	1.0	0.2	7.0	2.0	5.0	5.0	0.5	2.0	2.0
ENSG00000260942	CAPN10-AS1	0.3	2.0	1.0	0.3	0.2	0.4	1.0	0.6	0.4	0.7	4.0	2.0	1.0	0.1	1.0	2.0
ENSG00000260943	LINC02555	0.1						0.1	5.0	0.2	13.0			0.4	0.2		
ENSG00000260944	FOXC2-AS1		0.2		0.2												
ENSG00000260945	AC109495.1	0.3	2.0	1.0	1.0	0.6	0.9	0.3		0.9	1.0	2.0	2.0	0.7	0.1	1.0	3.0
ENSG00000260947	AL356489.2	3.0	2.0	5.0	1.0	5.0	0.2	0.4	0.5		0.2	0.3	0.5	2.0		2.0	2.0
ENSG00000260948	AL390195.2	3.0	6.0	7.0	3.0	2.0	0.7	2.0	2.0	2.0	2.0	5.0	7.0	5.0		4.0	3.0
ENSG00000260949	AP006545.1	1.0	3.0	0.2	1.0	0.6	0.7	0.5		0.3	0.6	2.0	3.0	2.0	2.0	1.0	1.0
ENSG00000260951	AC003985.2		0.3	0.1							0.2		1.0			0.7	
ENSG00000260953	AC009093.4		1.0	0.9			0.9	0.6	0.7	2.0	2.0	0.6	2.0	1.0	0.6	0.5	0.2
ENSG00000260954	AL133297.1	0.5	0.2	0.8	0.1		0.3	0.1	0.5	0.2		0.3	0.5	0.3		0.1	0.2
ENSG00000260955	AC100821.2	0.1	0.3	0.2	0.9		0.2	0.7		0.1	0.6	3.0	0.5			13.0	0.3
ENSG00000260957	AC126323.5	0.2	0.2	0.2	0.4	0.2				0.1			0.6				
ENSG00000260958	AC023824.4															0.8	
ENSG00000260959	AC087463.2			0.4												0.5	
ENSG00000260962	LINC00557			0.4									0.2			0.2	
ENSG00000260963	AC026462.3							1.0		1.0						4.0	
ENSG00000260965	RPL23AP91											0.2					
ENSG00000260966	AP001486.2	4.0	11.0	29.0	11.0	4.0	0.7	4.0	1.0	1.0	2.0	2.0	11.0	6.0	4.0	4.0	13.0
ENSG00000260969	WWOX-AS1		0.3	0.7				0.3			0.3		0.3			15.0	1.0
ENSG00000260970	AC006288.1			0.1									0.1			0.5	
ENSG00000260971	AC119674.1	0.2	0.4	0.7	0.4	0.8	0.3	0.9		1.0	2.0	2.0	0.5	2.0		1.0	0.9
ENSG00000260972	Z98259.1													0.2		0.1	
ENSG00000260973	AC009021.2				0.2												
ENSG00000260975	AC007333.2	2.0	2.0	4.0	2.0	0.5	1.0	0.8	2.0	0.5	2.0	2.0	3.0	0.8	0.2	2.0	1.0
ENSG00000260976	LINC01633		0.2													0.2	
ENSG00000260977	AC016722.3	0.4	3.0	1.0	1.0	0.2	1.0	0.2	0.2	0.1	1.0	2.0	2.0	0.7	0.7	1.0	0.9
ENSG00000260978	MKRN3-AS1			1.0							0.4		0.6			0.1	0.5
ENSG00000260979	AC022167.3		4.0		0.3						1.0	5.0	0.3			0.5	0.3
ENSG00000260981	AC091932.1				0.1	0.7	0.2	0.4			0.8					8.0	0.2
ENSG00000260983	AC010528.1															1.0	
ENSG00000260984	FGFR3P5															0.2	
ENSG00000260986	AC126335.1		3.0	3.0	1.0	0.9		9.0	2.0	0.1		8.0	2.0	1.0		18.0	4.0
ENSG00000260988	AC090260.1	0.3	2.0	0.6	0.4	0.1	0.1	0.5	0.6		0.1	0.4	0.6	0.2	0.1	0.4	2.0
ENSG00000260989	AL133297.2				0.5	0.1	0.1	0.7					0.7			0.1	4.0
ENSG00000260990	Z94057.1		0.1	1.0	0.1											0.1	
ENSG00000260992	DOCK9-AS2	5.0	5.0	8.0	3.0	1.0	1.0	1.0	3.0	0.5	4.0	0.9	3.0	0.9	0.1	11.0	13.0
ENSG00000260994	AGGF1P7															0.2	
ENSG00000260995	AL512634.1															5.0	
ENSG00000260996	BX255925.1	2.0	4.0	0.1	0.1	0.2	0.1	0.3		0.3	0.5	0.2	0.9	0.1	0.1	0.2	0.9
ENSG00000260997	AC004847.1	0.4	10.0	1.0	0.3	0.2	0.1	0.2	40.0	0.1	2.0	5.0	0.4	1.0		0.7	0.3
ENSG00000261000	AC244034.2		2.0		0.6	0.4			0.1		0.6	1.0	0.4				0.8
ENSG00000261002	AC036103.1	1.0	2.0	1.0	0.2	0.3	0.4	0.3			0.3	0.6	2.0	2.0		4.0	1.0
ENSG00000261003	AL008628.1		0.3	0.4	0.2			0.1				0.1	0.1			0.3	0.3
ENSG00000261007	AC074051.4												0.1			0.3	
ENSG00000261008	LINC01572	0.1	0.5	0.4	0.1	0.1	0.1	0.3	0.2		0.1	0.2	0.2	0.3		0.9	0.3
ENSG00000261010	RARRES2P6															0.4	
ENSG00000261012	AC115619.1									131.0							
ENSG00000261013	AC079411.1			0.4	0.4	0.2				0.1						6.0	
ENSG00000261014	LINC02165															6.0	
ENSG00000261017	AC096996.1	2.0											1.0			0.2	
ENSG00000261019	AC010132.4		3.0	0.9	0.5	0.4	0.9	0.4		0.1	0.2	0.3	1.0	0.9	0.9	0.2	1.0
ENSG00000261020	AC132825.3	0.2		0.2	0.1			0.1	0.1			0.1	0.2	0.1		0.3	
ENSG00000261024	GS1-279B7.1	0.2	1.0	0.6	0.3		0.1	0.2		0.2	0.2	0.1	0.4	1.0		1.0	0.4
ENSG00000261026	AC105046.1	0.2	1.0	0.6	1.0						0.4	0.1	0.2			0.4	0.1
ENSG00000261028	AC012322.1	0.2		0.1	0.1	0.1	0.1	0.3			0.3	0.6			0.4	0.1	0.2
ENSG00000261029	AC138304.1	0.1														2.0	
ENSG00000261030	AC079171.1								1.0							0.1	
ENSG00000261033	AC005730.2	0.4	1.0	3.0	0.2	0.5	0.1					0.5	0.1	0.5	0.9	8.0	
ENSG00000261036	AC113418.1															0.2	
ENSG00000261037	AC010266.2			2.0				0.1					0.1				
ENSG00000261038	AL133457.1	0.3	0.3		0.2	0.1	0.1	0.1	0.4	0.1	0.4		0.1	0.3		6.0	0.8
ENSG00000261039	LINC02544	0.2	2.0	0.2	0.9		0.3								0.1	0.5	0.2
ENSG00000261040	WFDC21P		3.0	0.7	0.7	1.0	0.1	0.6	2.0		28.0	17.0	0.5	4.0	0.2	0.7	2.0
ENSG00000261043	AC019294.3		0.2				0.1						0.1			0.6	
ENSG00000261044	AP006547.1		0.1	0.3													
ENSG00000261045	LINC02129			0.2							0.2					0.6	0.2
ENSG00000261046	C2orf69P1															5.0	
ENSG00000261048	AC012414.6						0.2						0.2			0.5	0.6
ENSG00000261049	AC007347.1	2.0	5.0	3.0	3.0	2.0	1.0	0.8		0.8	0.6	3.0	6.0	4.0	0.6	4.0	6.0
ENSG00000261051	AC107021.2	3.0	0.6	0.9	3.0	0.9	0.2	2.0		0.7	0.9	3.0	4.0	3.0		0.4	3.0
ENSG00000261052	SULT1A3	0.4	3.0	0.9	1.0	0.4	0.1	1.0	0.1	0.1	0.2	3.0	0.7	1.0		0.4	0.7
ENSG00000261054	AC036108.2		2.0	0.8	0.8	0.1	0.2	0.1			0.2		1.0	0.6	0.1	0.7	0.5
ENSG00000261055	AL450468.2		0.1	0.1					0.4								
ENSG00000261056	AC079416.1	0.1	2.0	2.0	0.8	0.4	0.4				0.2	0.7	1.0	0.9		0.4	1.0
ENSG00000261057	LINC00555	0.4	0.3		0.6					0.2							0.3
ENSG00000261058	AC099508.2	1.0	4.0	1.0	0.2	1.0	0.3	0.6	0.7	0.6	0.7	3.0	1.0	0.1	0.7	1.0	0.3
ENSG00000261060	AL160286.2	1.0	4.0	1.0	3.0		0.2	1.0	0.1	0.1	0.7	0.4	2.0	0.9		3.0	3.0
ENSG00000261061	AC092718.4	5.0	10.0	6.0	9.0	4.0	6.0	9.0	6.0	15.0	9.0	9.0	6.0	17.0	3.0	10.0	13.0
ENSG00000261063	AC009139.2	0.3	0.4	0.4	0.4		0.1		0.8	0.2	0.2	0.1		2.0		0.4	
ENSG00000261064	LINC02256	2.0	8.0	1.0	3.0	1.0	2.0	0.9	0.6	0.5	2.0	0.8	3.0	3.0	1.0	1.0	5.0
ENSG00000261066	AC074052.2	0.2		0.5									0.7				
ENSG00000261067	AC109460.3	0.1	1.0	0.2	0.1	0.1		0.1			0.6	2.0	0.4	0.7		0.1	0.4
ENSG00000261068	AL512274.1	0.2	1.0	0.3	3.0	0.7	0.1	1.0		0.1	3.0	0.9	2.0	0.9	0.2	0.4	4.0
ENSG00000261069	AC124312.3	0.5	3.0	8.0	0.9	1.0	11.0	4.0	0.3	0.7	2.0	3.0	8.0	6.0	3.0	3.0	41.0
ENSG00000261070	AP003071.2	0.1	0.1	0.3									0.7			0.2	
ENSG00000261072	AC084783.1		0.3				0.1										
ENSG00000261075	LINC01195															0.5	
ENSG00000261076	AC016396.2			0.1	0.4			0.1					0.1	0.8		0.2	0.1
ENSG00000261078	AC009118.1	2.0	2.0	2.0	0.3	0.4	0.3	0.1		0.5		2.0	2.0	2.0		3.0	1.0
ENSG00000261079	AC009053.2	0.1	2.0	0.7	0.1	0.2	0.1	0.3	0.6		0.1	0.4	0.7	0.4	0.3	1.0	0.9
ENSG00000261080	RUNX2-AS1	0.4	1.0	0.3	0.2	0.1	0.1	0.1	0.1	0.3	0.1	0.2	0.7			7.0	0.4
ENSG00000261081	AC025678.2			0.1													
ENSG00000261082	LINC01228		0.4	0.7	0.8		0.1	0.1	0.1	0.1		0.4	0.6	0.5		0.1	0.2
ENSG00000261083	LINC02516		0.2		0.1			0.1					0.1			0.9	
ENSG00000261087	AP003469.4	3.0	5.0	23.0	5.0	10.0	2.0	5.0	5.0	0.7	13.0	50.0	17.0	12.0	9.0	6.0	5.0
ENSG00000261089	CDC37P2	0.1	0.5		0.1						0.3	0.4	0.1				0.7
ENSG00000261090	AC127459.2		1.0	2.0	1.0	0.2	0.3	0.1	0.4	0.1	0.1	0.8	0.3	0.5		4.0	0.4
ENSG00000261092	LINC02178															0.3	
ENSG00000261094	AC007066.2	0.5	5.0	2.0	1.0	1.0	0.9	3.0	0.9	0.4	1.0	2.0	6.0	3.0	0.2	2.0	13.0
ENSG00000261095	AC136285.1												0.1			0.4	
ENSG00000261096	AC073476.3	0.1	0.5	1.0	0.1	0.1	0.2	0.1	0.2			0.2	1.0	0.1	0.1	0.4	0.4
ENSG00000261097	LINC00563		0.1						0.7	0.2	0.4	0.7				0.2	
ENSG00000261098	AP000766.1	2.0	6.0	7.0	4.0	2.0	0.9	2.0	2.0	0.8	2.0	3.0	12.0	10.0	4.0	4.0	5.0
ENSG00000261101	AC234775.3	8.0	3.0	30.0	6.0	5.0	6.0	3.0	0.8	0.3		2.0	7.0	2.0	2.0	1.0	19.0
ENSG00000261102	ATP5J2P6	0.2														0.4	
ENSG00000261103	AC009063.3		0.1	0.9	1.0	0.6	0.3	0.2								0.3	0.3
ENSG00000261104	AC093904.4	0.2	0.5		0.2	0.1		1.0	0.1	0.2	0.3	0.3	0.2	0.1		0.4	0.3
ENSG00000261105	LMO7-AS1			1.0	2.0	0.3	0.4	3.0	1.0	0.1	1.0		3.0	3.0		2.0	16.0
ENSG00000261111	AC133569.1					0.3							0.8			0.2	
ENSG00000261113	AC009034.1							0.1				0.7					0.3
ENSG00000261114	AC012181.2	1.0	21.0	3.0	2.0	2.0	0.6	9.0	3.0	1.0	14.0	19.0	5.0	2.0		3.0	5.0
ENSG00000261115	TMEM178B	0.4	3.0	27.0	1.0	1.0	25.0	5.0	0.1		0.1	0.9	0.3	2.0	2.0	1.0	15.0
ENSG00000261116	AL049555.1	0.2			2.0	6.0	0.4	11.0		0.4	1.0		2.0	7.0	0.8	1.0	13.0
ENSG00000261117	AC009486.1	0.8	0.3	0.1	0.6	0.1	0.2	0.2			0.3		0.1			0.5	0.2
ENSG00000261118	AC092123.1	0.3	2.0	0.6	0.3	0.4	0.2	0.4		0.3	0.4	1.0	2.0	0.7	0.4	1.0	1.0
ENSG00000261120	AL133299.1	0.1		0.2				0.1			0.3					2.0	1.0
ENSG00000261121	LINC02473	0.2	0.6	2.0	0.5	0.3	0.1	0.2	0.2		0.3	0.2	0.2	0.2	0.2	1.0	0.2
ENSG00000261122	LINC02167			0.1	0.2			0.1								0.5	
ENSG00000261123	AC009065.5	0.5	1.0	4.0	1.0	1.0	0.8	0.4	0.5	0.4	1.0	4.0	3.0	5.0	2.0	2.0	1.0
ENSG00000261124	AC135050.4	0.9	3.0	2.0	1.0	0.1	0.2	0.2		0.6	0.7	0.7	0.6	0.2	0.7	0.2	0.6
ENSG00000261126	RBFADN	0.2	2.0	1.0	1.0	0.3	0.2	0.6	0.1	0.1	0.3	1.0	2.0	0.7	0.1	1.0	0.8
ENSG00000261127	AC133548.2															12.0	
ENSG00000261131	AC012186.2		2.0	2.0	0.9	0.7	0.2				0.5		0.7	0.9		0.2	0.8
ENSG00000261135	AL137802.2	1.0	4.0	10.0	2.0	1.0	0.2	3.0	2.0	2.0	1.0		3.0	2.0		14.0	6.0
ENSG00000261136	AC023908.3	0.1	0.7	0.5	0.2	0.3	0.1	1.0	0.1	0.1	0.2	1.0	1.0			1.0	0.4
ENSG00000261140	AC093525.4	2.0	18.0	6.0	6.0	1.0	1.0	6.0	4.0	1.0	4.0	6.0	8.0	8.0		4.0	5.0
ENSG00000261141	AC092718.5	0.6	0.5	6.0	2.0	2.0	0.2	2.0	0.9	1.0	2.0	0.6	4.0	1.0		3.0	5.0
ENSG00000261143	ADAMTS7P3		0.3	0.1						0.1	10.0	0.1	0.4			0.6	
ENSG00000261146	AC007159.1															0.3	
ENSG00000261147	AC091167.3	0.1		0.3				0.1	0.1	0.1	0.2	0.3	0.2	0.1		2.0	0.1
ENSG00000261150	EPPK1	0.1	0.2	0.1	1.0	0.7		0.7	0.5	0.1	2.0	0.1	0.8	2.0		0.5	0.5
ENSG00000261153	AC136428.3															0.4	
ENSG00000261154	LINC02131															2.0	
ENSG00000261156	LINC01989			0.3												8.0	
ENSG00000261158	AC109597.2	0.2	2.0	0.2	0.1		0.1	0.1			0.4	1.0	0.2			3.0	0.1
ENSG00000261159	AC112484.4	2.0	3.0	3.0	3.0	0.5	0.2	0.9	2.0	0.4	2.0	4.0	0.8	1.0		14.0	1.0
ENSG00000261161	AC009154.1		0.3													1.0	
ENSG00000261166	AC073429.2		0.2	0.1	0.1		0.1	0.1					0.2	0.2		5.0	0.3
ENSG00000261167	AC107027.3	2.0	4.0	4.0	3.0	1.0	1.0	2.0	3.0	0.9	2.0	1.0	13.0	4.0	4.0	2.0	11.0
ENSG00000261168	AL592424.1	0.1	1.0	0.7	3.0	0.4	8.0	1.0			0.4	2.0	1.0	0.3	11.0	4.0	3.0
ENSG00000261170	AC009053.3				0.8			1.0					0.4			0.5	0.1
ENSG00000261171	ENSG00000261171															44.0	
ENSG00000261172	AC133919.2	0.4	0.1	0.7	0.1		0.1		0.3		0.5	0.2	0.2	0.1		0.3	0.1
ENSG00000261173	AC018845.3	0.9	2.0	3.0	0.7			0.3	0.6	0.3	0.7	0.5	2.0	0.6		5.0	6.0
ENSG00000261174	HMGB1P33		0.1	1.0												0.5	
ENSG00000261175	LINC02188		0.7	0.2	4.0	0.1	0.1	0.2		0.1	0.3	0.2	0.3	0.4	0.6	1.0	0.4
ENSG00000261176	AC009117.2															8.0	
ENSG00000261177	AC135012.1	0.3	0.7	0.3	0.3	0.1	0.1	0.3	0.1	0.1	0.2	0.1	0.3	0.2	0.1	1.0	0.2
ENSG00000261178	AC009169.1															0.1	
ENSG00000261183	SPINT1-AS1	0.3	4.0	0.7	6.0	5.0	0.3	15.0	1.0	0.1	8.0	2.0	3.0	13.0		3.0	37.0
ENSG00000261184	AC083864.3				0.1												
ENSG00000261186	LINC01238		0.7	6.0	0.4	0.5	0.3	0.5	1.0	0.1	0.6	0.6	3.0	0.3	0.7	0.9	7.0
ENSG00000261187	AC079322.1	0.5	2.0	1.0	1.0	0.8	0.5	2.0		0.3	0.4	2.0	1.0	2.0	2.0	1.0	2.0
ENSG00000261188	Z95115.1	2.0	6.0	17.0	3.0	1.0	2.0	4.0	1.0	1.0	4.0	1.0	13.0	4.0	1.0	5.0	27.0
ENSG00000261189	AL031058.1	0.5	1.0	0.1	0.6	2.0	24.0	3.0		4.0	2.0	1.0	0.6	0.5	0.2	2.0	6.0
ENSG00000261190	C16orf97															2.0	
ENSG00000261191	AC013640.1						0.2								0.6		
ENSG00000261192	RNF126P1	0.5	0.5		0.4	0.3		0.2			0.1	0.2		0.7		9.0	0.1
ENSG00000261193	AC134312.4	0.4	1.0	0.9		0.3			1.0				0.3		0.5		
ENSG00000261194	LINC01898		0.1													6.0	0.1
ENSG00000261195	AC027130.1	0.5	0.8	6.0	0.1	0.2	0.4	0.2		0.1	0.5	0.5	0.4			0.4	0.3
ENSG00000261196	CYP4A43P		0.6														
ENSG00000261198	AC005774.1			0.4			0.1										
ENSG00000261199	UBE2FP2						0.1									0.1	
ENSG00000261200	AC136944.2	2.0	0.3	2.0	1.0	0.9	0.6	1.0	0.2	0.2	0.6	2.0	0.9	2.0	0.4	8.0	2.0
ENSG00000261202	Z83847.1	0.1	0.1	0.3	0.2											9.0	0.5
ENSG00000261204	AC004449.1				0.3		0.2	0.2					0.3			0.6	
ENSG00000261205	NIFKP4	0.3	2.0	0.9	0.8	1.0	0.1	0.4	0.3	0.1	0.4	0.4	2.0	0.7	0.4	0.8	0.9
ENSG00000261207	AL031717.1	0.8	2.0	3.0	0.6	0.7	0.1	0.3	0.8	0.1	3.0	2.0	2.0	2.0		1.0	0.6
ENSG00000261208	AL365475.1	0.2	7.0		1.0	0.1	0.1	0.1	1.0		0.5	0.7	0.6			0.3	0.2
ENSG00000261209	SULT1C2P2							1.0									
ENSG00000261210	CLEC19A		0.1	0.1		0.5		0.3			0.3		1.0				
ENSG00000261211	AL031123.2	0.7	2.0	0.4	1.0	0.7	0.4	1.0	0.6	0.1	0.7	1.0	0.8	0.6	0.3	2.0	1.0
ENSG00000261212	AC234778.2		0.9	4.0	1.0		0.2					1.0	3.0				0.7
ENSG00000261213	AC099786.3			0.2						0.1	0.1					0.4	0.1
ENSG00000261215	AL162231.4	0.2	0.6	1.0	0.4	0.3	0.1					0.1	0.6	0.3		1.0	0.6
ENSG00000261216	AC007216.2	14.0	65.0	26.0	25.0	12.0	5.0	16.0	7.0	3.0	17.0	25.0	36.0	20.0	3.0	21.0	29.0
ENSG00000261217	BCAP31P1			0.3	0.3		0.1									0.3	5.0
ENSG00000261218	AC099524.1	0.3	2.0	0.1	0.1	0.1			3.0			3.0		0.2		0.1	
ENSG00000261219	AC090651.1		1.0	0.2			0.1	0.4						0.2		0.5	0.2
ENSG00000261220	AC103706.1	4.0	11.0	1.0	3.0	0.3	2.0	1.0	3.0	1.0	4.0	5.0	6.0	0.2	2.0	2.0	18.0
ENSG00000261221	ZNF865	6.0	12.0	3.0	5.0	4.0	4.0	4.0	12.0	1.0	5.0	8.0	10.0	8.0	18.0	5.0	9.0
ENSG00000261222	AC064805.1	0.2	0.2	0.1	0.1		0.1	0.1	9.0		1.0	0.5	0.1			1.0	
ENSG00000261226	AC092384.3	0.1	0.3	0.1		0.1	0.1		0.6		0.1	2.0	0.1	0.2		0.6	
ENSG00000261227	AC140912.1	0.1	0.1	2.0		0.1											
ENSG00000261229	AC021483.2	0.1	0.3		0.4	0.9		0.7	1.0	0.8	1.0	0.1	1.0	0.5		0.6	2.0
ENSG00000261231	LINC02133		0.7	0.2	0.1		0.1	0.1			0.1	0.2	0.5	0.4	0.1	0.4	0.1
ENSG00000261232	AC090751.1												0.3			0.4	
ENSG00000261233	ABCD1P3															0.1	
ENSG00000261235	AC092142.1				0.1	0.1		0.2		0.2	0.4			1.0		0.3	
ENSG00000261236	BOP1	13.0	24.0	10.0	12.0	10.0	4.0	9.0	11.0	7.0	7.0	13.0	18.0	12.0	56.0	25.0	25.0
ENSG00000261238	AC009166.1							3.0		1.0			0.1			0.3	0.5
ENSG00000261239	ANKRD26P1			0.1								0.1				8.0	
ENSG00000261240	AC009065.6	0.1	2.0	1.0		0.8	0.8	0.5		0.2	1.0	0.1	4.0	2.0	0.5	6.0	0.4
ENSG00000261241	LINC02128			0.2				0.1		0.7	0.2		0.4	0.2	0.3	0.6	
ENSG00000261242	AL136038.3	0.1	0.5	0.4	0.3		0.2	0.1				1.0	0.2	1.0		1.0	1.0
ENSG00000261243	AC022165.1		0.1			0.1		0.1				0.8	0.2	0.8	0.1	0.2	0.4
ENSG00000261244	AC104758.4				0.2		0.4					0.3					
ENSG00000261245	AC093520.2				0.2		0.3				3.0					0.2	
ENSG00000261247	GOLGA8T	0.1	0.1	0.1												0.2	
ENSG00000261248	AC009120.4	0.1	1.0	0.7	0.1	0.1	0.4	0.8		1.0	0.6		0.2	0.6	1.0	0.3	0.7
ENSG00000261250	AL160286.3	0.1	0.5	0.2	0.2	0.1	0.2	0.8			0.1	0.5	0.2		0.1	0.2	0.1
ENSG00000261251	Z97055.2	0.2	0.2	0.5	0.1	0.1	0.1	0.2		0.1	0.2		0.5	0.1		2.0	0.6
ENSG00000261253	AC137932.2	0.4	0.5	0.1	0.6	0.1	0.1		4.0	0.1	0.5		0.3	0.6	2.0	0.3	4.0
ENSG00000261254	ENSG00000261254	0.9	3.0	2.0	2.0	1.0	0.4	2.0	1.0	0.8	2.0	3.0	4.0	2.0	0.4	1.0	2.0
ENSG00000261257	AP000821.1												0.2			0.4	
